0.312243,0.58034,0,0,0.312243,0.58034,0.6,0.6,5.19994,0
0.733813,0.628253,6.57317,2.31021e-16,1.01489,0.554329,0.859997,0.600045,5.19975,0.00179686
1.10431,0.529573,6.09124,-2.6172,1.17385,0.481073,1.11998,0.600225,5.19943,0.00538996
1.25772,0.541545,6.49311,-0.951329,1.04751,0.38924,1.37996,0.600629,5.19898,0.0107781
1.60921,0.537328,6.52952,-0.498019,1.65063,0.62469,1.6399,0.601347,5.19839,0.0179597
1.84331,0.553707,5.80873,-0.222943,1.6983,0.29828,1.89982,0.60247,5.19766,0.0269323
2.15035,0.568459,5.80479,-0.0810534,2.18882,0.648739,2.1597,0.604086,5.19678,0.0376932
2.3623,0.630145,5.40876,0.359255,2.04438,0.276002,2.41954,0.606284,5.19573,0.0502389
2.63635,0.65289,5.41038,0.421875,2.65526,0.66598,2.67932,0.609155,5.1945,0.0645654
2.90211,0.654179,5.38425,0.301387,2.99092,0.217668,2.93904,0.612786,5.19309,0.080668
3.13476,0.661615,5.33282,0.306438,3.01222,0.637046,3.19869,0.617267,5.19147,0.0985415
3.42376,0.559229,5.3632,-0.495071,3.59388,0.135452,3.45825,0.622685,5.18963,0.11818
3.73281,0.454371,5.35698,-1.14464,3.89365,0.311793,3.71772,0.62913,5.18754,0.139576
4.01125,0.532917,5.47107,-0.493676,4.25555,0.16484,3.97708,0.636689,5.18519,0.162724
4.2871,0.530739,5.46967,-0.442694,4.30935,0.578564,4.23632,0.645449,5.18256,0.187614
4.54449,0.574332,5.35991,-0.180391,4.67026,0.14818,4.49542,0.655498,5.17962,0.214238
4.72001,0.689953,5.13573,0.376128,4.35143,0.899174,4.75437,0.666921,5.17634,0.242587
4.97343,0.687569,5.053,0.310355,5.25142,0.127163,5.01315,0.679804,5.1727,0.272649
5.28023,0.679764,5.15983,0.230437,5.51894,0.648233,5.27175,0.694234,5.16867,0.304413
5.53801,0.686241,5.24605,0.23267,5.26729,0.121683,5.53013,0.710295,5.16422,0.337868
5.83998,0.698139,5.31965,0.238136,6.022,0.708619,5.78828,0.728072,5.15932,0.372999
6.08071,0.626934,5.16698,-0.043504,5.90575,0.0633,6.04618,0.747647,5.15393,0.409793
6.33457,0.735852,5.14871,0.313393,6.34249,0.948833,6.30379,0.769103,5.14803,0.448233
6.5844,0.768624,5.09337,0.379836,6.67392,0.125614,6.5611,0.792523,5.14157,0.488305
6.82933,0.76393,5.07912,0.328293,6.78214,0.714036,6.81808,0.817988,5.13452,0.52999
7.07236,0.749632,4.94119,0.246185,7.31844,0.0862923,7.07469,0.845578,5.12685,0.573269
7.28347,0.828721,4.86666,0.439623,7.13735,0.957217,7.3309,0.875373,5.11851,0.618123
7.58332,0.842338,5.12479,0.44897,8.12494,0.101047,7.58668,0.907449,5.10946,0.664531
7.83497,0.818525,5.12018,0.342301,7.80533,0.719126,7.84199,0.941886,5.09966,0.712469
8.08551,0.837719,5.00318,0.350696,8.45095,0.104862,8.0968,0.978759,5.08907,0.761915
8.31971,0.851825,4.97378,0.354421,8.24796,0.840322,8.35106,1.01814,5.07766,0.812843
8.59099,0.939509,5.17326,0.558998,8.57549,0.165312,8.60472,1.06011,5.06537,0.865226
8.82948,0.995041,5.12955,0.6503,8.74615,1.04858,8.85775,1.10473,5.05216,0.919037
9.12587,1.03532,5.20975,0.696591,9.94666,0.115056,9.1101,1.15208,5.03798,0.974245
9.36273,1.06581,5.16372,0.711889,9.25579,1.04913,9.36172,1.20223,5.0228,1.03082
9.64659,1.13931,5.22452,0.834286,10.216,0.14981,9.61255,1.25524,5.00656,1.08873
9.92865,1.26394,5.24128,1.06975,10.0484,1.44598,9.86254,1.31118,4.98922,1.14794
10.1776,1.35078,5.05518,1.16495,10.6781,0.162309,10.1117,1.37011,4.97074,1.20841
10.3963,1.42887,4.97759,1.25269,10.2492,1.45907,10.3598,1.4321,4.95106,1.2701
10.6285,1.50674,4.78587,1.3028,11.0406,0.154906,10.6069,1.49721,4.93014,1.33298
10.8446,1.53732,4.7369,1.27107,10.7313,1.45265,10.853,1.56549,4.90794,1.39701
11.1145,1.59015,4.85938,1.30829,11.5668,0.123838,11.0979,1.637,4.8844,1.46213
11.3993,1.63921,4.92831,1.31483,11.587,1.61462,11.3416,1.71179,4.85948,1.52832
11.6281,1.69368,4.83946,1.31782,11.5791,0.133321,11.584,1.78992,4.83313,1.59551
11.8533,1.75763,4.79862,1.35125,11.7788,1.74591,11.8251,1.87144,4.80531,1.66366
12.1117,1.84889,4.90938,1.46607,12.3248,0.175289,12.0647,1.95639,4.77598,1.73273
12.3532,1.87918,4.89661,1.40616,12.3226,1.78353,12.3029,2.04482,4.74508,1.80265
12.6096,1.94249,4.9834,1.44196,12.6709,0.140728,12.5394,2.13677,4.71257,1.87338
12.8061,2.07326,4.86625,1.61395,12.5924,2.17509,12.7743,2.23227,4.67842,1.94485
13.0768,2.18544,4.99867,1.75914,13.4856,0.198883,13.0075,2.33137,4.64258,2.01701
13.2791,2.32411,4.88132,1.92296,13.0875,2.40708,13.2388,2.43409,4.605,2.08981
13.4531,2.45881,4.57042,2.00944,13.0871,0.241065,13.4682,2.54047,4.56565,2.16317
13.7073,2.57773,4.58865,2.11131,13.836,2.62479,13.6955,2.65053,4.52448,2.23703
13.9269,2.687,4.52489,2.16958,14.0988,0.19551,13.9208,2.7643,4.48147,2.31134
14.1587,2.84325,4.49474,2.33739,14.2106,2.94205,14.1439,2.88179,4.43656,2.38601
14.4102,2.96002,4.60884,2.43775,14.8371,0.194676,14.3646,3.00303,4.38974,2.46099
14.6119,3.03021,4.53699,2.37461,14.4616,2.90734,14.583,3.12802,4.34097,2.5362
14.8445,3.18911,4.57183,2.54994,15.2004,0.263587,14.7989,3.25679,4.29021,2.61157
15.0571,3.38285,4.48833,2.76373,15.0261,3.5067,15.0122,3.38932,4.23744,2.68703
15.2699,3.54734,4.3426,2.85619,15.9183,0.263598,15.2228,3.52563,4.18263,2.76249
15.4876,3.73684,4.28294,3.0322,15.5236,3.82936,15.4306,3.66572,4.12575,2.83789
15.6975,3.87022,4.21807,3.05213,16.089,0.213597,15.6355,3.80957,4.06678,2.91315
15.9209,4.01382,4.19548,3.09991,15.9774,4.00094,15.8375,3.95719,4.00571,2.98817
16.1185,4.16863,4.03022,3.11446,16.8729,0.252565,16.0363,4.10854,3.94251,3.0629
16.316,4.36566,3.95968,3.27356,16.3313,4.44499,16.2319,4.26363,3.87716,3.13723
16.5274,4.531,3.94582,3.35553,17.3477,0.261345,16.4242,4.42242,3.80966,3.21109
16.7014,4.69636,3.84736,3.41297,16.6039,4.67344,16.613,4.5849,3.74,3.28438
16.8591,4.86853,3.57103,3.38113,17.6757,0.292764,16.7983,4.75103,3.66817,3.35704
17.0204,5.09859,3.45798,3.57934,16.9955,5.21099,16.9799,4.92077,3.59416,3.42897
17.1924,5.25757,3.37919,3.59091,17.9537,0.261769,17.1579,5.09409,3.51797,3.50008
17.346,5.44075,3.28138,3.66062,17.2894,5.43542,17.3319,5.27094,3.4396,3.57028
17.5046,5.59531,3.1843,3.63967,18.2733,0.262734,17.5019,5.45128,3.35907,3.63949
17.6925,5.72188,3.18273,3.57854,17.7853,5.62476,17.6679,5.63506,3.27637,3.70762
17.8423,5.90337,3.05399,3.60082,18.9222,0.326645,17.8297,5.82221,3.19151,3.77458
18.0145,6.10644,3.01946,3.70883,18.1263,6.16985,17.9872,6.01269,3.10453,3.84027
18.168,6.30945,2.96458,3.81223,19.3547,0.35846,18.1402,6.20641,3.01542,3.90462
18.2871,6.55891,2.82027,3.99475,18.2164,6.66138,18.2888,6.40332,2.92421,3.96753
18.4221,6.76646,2.71176,4.05251,19.6966,0.364545,18.4328,6.60333,2.83093,4.0289
18.5638,6.90175,2.6671,3.95367,18.5422,6.76013,18.572,6.80638,2.7356,4.08867
18.7143,7.11102,2.67222,4.07532,20.1556,0.367622,18.7064,7.01237,2.63825,4.14672
18.9122,7.25556,2.73745,3.9897,19.1441,7.18344,18.8359,7.22122,2.53893,4.20299
19.004,7.44048,2.51668,3.92548,19.9701,0.379671,18.9604,7.43283,2.43767,4.25737
19.0916,7.72019,2.3528,4.15105,19.0138,7.8688,19.0798,7.64712,2.3345,4.3098
19.214,7.92407,2.3011,4.20323,20.7779,0.37828,19.1939,7.86397,2.22949,4.36017
19.2877,8.14461,2.1426,4.26438,19.132,8.12845,19.3028,8.08329,2.12266,4.40842
19.385,8.35375,2.07819,4.33218,20.7048,0.405728,19.4062,8.30497,2.01409,4.45445
19.4743,8.49365,1.99728,4.19661,19.347,8.30741,19.5042,8.5289,1.90381,4.49819
19.5699,8.69377,1.90373,4.19515,21.3856,0.401578,19.5966,8.75494,1.7919,4.53956
19.7334,8.87819,1.96051,4.17633,20.0039,8.8906,19.6835,8.983,1.67841,4.57848
19.8128,9.09,1.81959,4.16975,21.7806,0.450652,19.7645,9.21294,1.56341,4.61488
19.9438,9.33446,1.81074,4.28341,20.1574,9.45949,19.8398,9.44463,1.44697,4.64869
19.9964,9.5395,1.60652,4.20941,21.9129,0.461931,19.9093,9.67795,1.32916,4.67984
20.081,9.79592,1.52141,4.34093,20.1573,9.90876,19.9728,9.91275,1.21005,4.70826
20.1407,10.0497,1.41661,4.47939,22.3983,0.541745,20.0303,10.1489,1.08972,4.73389
20.1865,10.3394,1.25209,4.65082,20.166,10.4687,20.0818,10.3863,0.968259,4.75666
20.206,10.5646,1.02736,4.58449,22.4479,0.502078,20.1271,10.6247,0.845742,4.77652
20.2636,10.8549,0.906699,4.74385,20.371,11.0109,20.1663,10.864,0.722256,4.7934
20.2888,11.1182,0.753608,4.83008,23.0204,0.565755,20.1993,11.1041,0.597892,4.80727
20.3226,11.3567,0.637924,4.83964,20.3164,11.3483,20.2261,11.3449,0.472738,4.81807
20.2762,11.5885,0.301009,4.6879,22.776,0.567455,20.2466,11.5861,0.346889,4.82575
20.3506,11.8348,0.284886,4.72835,20.6141,11.9422,20.2608,11.8275,0.220439,4.83027
20.3678,12.0738,0.224041,4.8263,23.2786,0.540021,20.2687,12.0692,0.093487,4.83159
20.3499,12.3763,0.019749,4.96606,20.3263,12.4966,20.2701,12.3108,-0.0338694,4.82968
20.3053,12.6041,-0.232986,4.82071,23.5919,0.557529,20.2652,12.5522,-0.161529,4.82451
20.3335,12.8421,-0.281503,4.8106,20.498,12.8924,20.254,12.7933,-0.28939,4.81605
20.3253,13.0654,-0.39149,4.74812,24.2413,0.530035,20.2363,13.0339,-0.417348,4.80428
20.2887,13.27,-0.526149,4.66304,20.1943,13.1688,20.2122,13.2738,-0.545298,4.78918
20.2497,13.5009,-0.658623,4.66374,24.0255,0.59787,20.1818,13.5129,-0.673135,4.77072
20.2258,13.7719,-0.781614,4.73109,20.3245,13.8896,20.1449,13.7509,-0.800753,4.74892
20.1747,13.9913,-0.92933,4.64214,24.4284,0.587035,20.1017,13.9878,-0.928043,4.72374
20.1139,14.2578,-1.09798,4.69275,20.1216,14.337,20.0521,14.2233,-1.0549,4.69521
20.041,14.4838,-1.25013,4.64566,24.3813,0.632018,19.9962,14.4573,-1.18121,4.66331
19.923,14.7501,-1.50517,4.68215,19.781,14.773,19.934,14.6897,-1.30687,4.62805
19.8541,14.9644,-1.58938,4.63199,24.5168,0.60859,19.8655,14.9202,-1.43177,4.58944
19.8315,15.1748,-1.58646,4.54351,20.0208,15.2053,19.7908,15.1486,-1.55581,4.54751
19.7151,15.374,-1.81842,4.30203,25.2206,0.654048,19.7099,15.3749,-1.67887,4.50226
19.6968,15.55,-1.77697,4.16376,19.9131,15.554,19.6229,15.5989,-1.80085,4.45372
19.61,15.7432,-1.8747,4.08777,25.0031,0.647734,19.5298,15.8203,-1.92164,4.40193
19.4975,15.9684,-2.03543,4.08148,19.4748,16.0098,19.4307,16.039,-2.04114,4.3469
19.3957,16.1711,-2.12784,4.0598,24.9602,0.695945,19.3257,16.2549,-2.15925,4.28868
19.2838,16.3477,-2.23009,3.94564,19.238,16.2719,19.2148,16.4679,-2.27586,4.22731
19.1722,16.5378,-2.33351,3.86481,25.3368,0.698647,19.0981,16.6777,-2.39087,4.16284
19.0293,16.7656,-2.51183,3.87611,19.0029,16.8387,18.9757,16.8841,-2.50418,4.0953
18.8795,16.9597,-2.70996,3.73275,25.8559,0.754598,18.8477,17.0872,-2.61571,4.02476
18.6845,17.2243,-2.99574,3.81413,18.6148,17.3832,18.7142,17.2866,-2.72534,3.95127
18.5756,17.4271,-2.96426,3.83234,25.3807,0.735616,18.5752,17.4822,-2.83299,3.87489
18.3448,17.6301,-3.24837,3.77432,18.1023,17.5529,18.4309,17.674,-2.93858,3.79568
18.2023,17.8234,-3.27097,3.7461,25.2941,0.763391,18.2814,17.8617,-3.042,3.71372
18.0797,18.0019,-3.27483,3.64205,18.2094,18.0461,18.1268,18.0453,-3.14318,3.62906
17.906,18.1555,-3.38885,3.47331,25.3208,0.762942,17.9671,18.2246,-3.24204,3.5418
17.7913,18.2805,-3.33481,3.27979,17.9018,18.2183,17.8026,18.3994,-3.3385,3.45199
17.6656,18.4577,-3.3277,3.23104,26.1624,0.765956,17.6334,18.5697,-3.43247,3.35973
17.457,18.6516,-3.51486,3.21948,17.3845,18.7039,17.4595,18.7353,-3.5239,3.26509
17.2806,18.7889,-3.59071,3.0723,25.368,0.793358,17.281,18.8962,-3.61271,3.16817
17.1264,18.9181,-3.60006,2.92926,17.1762,18.8863,17.0983,19.0521,-3.69883,3.06904
16.9601,19.09,-3.64831,2.89943,26.0053,0.861368,16.9113,19.203,-3.78221,2.9678
16.7354,19.2051,-3.79156,2.75235,16.5734,19.052,16.7201,19.3488,-3.86278,2.86455
16.5438,19.364,-3.88355,2.69584,25.889,0.896317,16.5251,19.4894,-3.9405,2.75938
16.3029,19.5385,-4.07545,2.68092,16.2338,19.6171,16.3262,19.6246,-4.01531,2.65237
16.0809,19.6173,-4.16836,2.44851,24.5786,0.838291,16.1237,19.7545,-4.08716,2.54364
15.8739,19.7655,-4.24527,2.38979,15.9243,19.8703,15.9176,19.8789,-4.15602,2.43329
15.6877,19.8839,-4.19938,2.31129,25.1552,0.869372,15.7082,19.9978,-4.22185,2.32141
15.4457,20.0476,-4.35226,2.30724,15.4332,20.1836,15.4956,20.111,-4.28461,2.2081
15.2251,20.1986,-4.41846,2.28766,25.7265,0.978244,15.2799,20.2185,-4.34427,2.09347
15.0512,20.3233,-4.37145,2.20384,15.2016,20.4385,15.0613,20.3203,-4.4008,1.97763
14.8182,20.406,-4.45219,2.04087,24.8149,0.934393,14.84,20.4162,-4.4542,1.86068
14.6071,20.5239,-4.48176,1.96835,14.6665,20.6088,14.6161,20.5063,-4.50443,1.74272
14.364,20.6169,-4.59296,1.83737,25.1535,0.988122,14.3897,20.5904,-4.55149,1.62386
14.1184,20.6862,-4.66046,1.68411,14.0521,20.5924,14.1611,20.6686,-4.59537,1.50421
13.8767,20.762,-4.73972,1.53927,25.0236,0.985547,13.9304,20.7408,-4.63606,1.38386
13.5951,20.8251,-4.87126,1.39273,13.4686,20.7253,13.6977,20.807,-4.67357,1.26294
13.3413,20.8616,-4.96636,1.16533,24.6656,0.975748,13.4632,20.8671,-4.70789,1.14153
13.1047,20.895,-4.95745,0.983824,13.1072,20.8294,13.2271,20.9211,-4.73904,1.01975
12.8717,20.956,-4.95264,0.875308,24.9733,1.01073,12.9895,20.969,-4.76702,0.897694
12.6983,20.9897,-4.8032,0.727178,12.8729,21.0592,12.7506,21.0108,-4.79186,0.775469
12.438,21.0346,-4.88648,0.605862,24.5425,1.08233,12.5106,21.0465,-4.81358,0.653175
12.1937,21.0714,-4.9063,0.486756,12.2062,21.11,12.2695,21.0761,-4.83219,0.530912
11.955,21.0926,-4.92329,0.337332,24.4724,1.04012,12.0276,21.0996,-4.84773,0.408778
11.7192,21.0552,-4.88117,0.102572,11.6814,20.8651,11.785,21.117,-4.86022,0.286869
11.4706,21.0404,-4.88949,-0.0756224,23.6708,1.0622,11.5418,21.1283,-4.86971,0.165281
11.2682,21.0305,-4.7887,-0.221497,11.363,21.0688,11.2982,21.1335,-4.87623,0.0441057
11.0092,20.9901,-4.81889,-0.419327,23.1085,1.09641,11.0544,21.1327,-4.87982,-0.076565
10.8114,20.9485,-4.69861,-0.591454,10.8903,20.927,10.8105,21.1259,-4.88053,-0.196643
10.5681,20.9407,-4.6304,-0.643968,23.3261,1.16045,10.5666,21.1131,-4.8784,-0.31604
10.2673,20.9798,-4.79881,-0.646927,10.189,21.209,10.3229,21.0943,-4.87349,-0.434674
10.0321,20.9608,-4.76872,-0.74174,23.5158,1.13252,10.0795,21.0697,-4.86585,-0.552463
9.85681,20.9191,-4.60412,-0.87055,9.99634,20.9797,9.83658,21.0391,-4.85554,-0.669327
9.63858,20.9006,-4.48274,-0.891487,23.102,1.15259,9.59422,21.0028,-4.84262,-0.785189
9.45471,20.8499,-4.367,-1.0114,9.53921,20.8762,9.35258,20.9607,-4.82714,-0.899977
9.24679,20.8047,-4.33453,-1.12072,23.0793,1.14018,9.11177,20.9128,-4.80919,-1.01362
8.91753,20.7824,-4.57355,-1.17351,8.70331,20.8221,8.87192,20.8594,-4.78881,-1.12605
